norad_id,cospar_id,sat_name,orbit_band,mass_kg,mass_class,platform_class,propulsion_class,propulsion_description,mission_type,mass_source,propulsion_source,mass_confidence,propulsion_confidence,mass_note,propulsion_note
45568,2020-025AP,STARLINK-1363,LEO_300_450,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45569,2020-025AQ,STARLINK-1366,LEO_300_450,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45570,2020-025AR,STARLINK-1376,LEO_450_800,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45572,2020-025AT,STARLINK-1320,LEO_300_450,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45573,2020-025AU,STARLINK-1321,LEO_300_450,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45578,2020-025AZ,STARLINK-1331,LEO_300_450,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45580,2020-025BB,STARLINK-1333,LEO_450_800,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45581,2020-025BC,STARLINK-1335,LEO_450_800,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45582,2020-025BD,STARLINK-1337,LEO_300_450,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45586,2020-025BH,STARLINK-1347,LEO_300_450,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45589,2020-025BL,STARLINK-1364,LEO_300_450,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45590,2020-025BM,STARLINK-1365,LEO_300_450,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45660,2020-035D,STARLINK-1443,LEO_450_800,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45663,2020-035G,STARLINK-1446,LEO_300_450,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45665,2020-035J,STARLINK-1448,LEO_300_450,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45668,2020-035M,STARLINK-1451,LEO_450_800,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45669,2020-035N,STARLINK-1452,LEO_300_450,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45670,2020-035P,STARLINK-1453,LEO_300_450,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45671,2020-035Q,STARLINK-1454,LEO_300_450,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45673,2020-035S,STARLINK-1456,LEO_300_450,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45674,2020-035T,STARLINK-1457,LEO_300_450,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45675,2020-035U,STARLINK-1458,LEO_300_450,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45676,2020-035V,STARLINK-1460,LEO_450_800,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45677,2020-035W,STARLINK-1392,LEO_450_800,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45679,2020-035Y,STARLINK-1394,LEO_300_450,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45685,2020-035AE,STARLINK-1402,LEO_300_450,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45686,2020-035AF,STARLINK-1404,LEO_450_800,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45689,2020-035AJ,STARLINK-1413,LEO_450_800,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45693,2020-035AN,STARLINK-1417,LEO_450_800,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45695,2020-035AQ,STARLINK-1420,LEO_300_450,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45696,2020-035AR,STARLINK-1422,LEO_450_800,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45697,2020-035AS,STARLINK-1351,LEO_300_450,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45700,2020-035AV,STARLINK-1400,LEO_300_450,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45701,2020-035AW,STARLINK-1403,LEO_450_800,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45703,2020-035AY,STARLINK-1407,LEO_300_450,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45706,2020-035BB,STARLINK-1411,LEO_300_450,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45710,2020-035BF,STARLINK-1423,LEO_300_450,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45711,2020-035BG,STARLINK-1433,LEO_300_450,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45712,2020-035BH,STARLINK-1434,LEO_450_800,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45731,2020-038B,STARLINK-1465,LEO_300_450,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45735,2020-038F,STARLINK-1471,LEO_300_450,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45741,2020-038M,STARLINK-1480,LEO_300_450,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45744,2020-038Q,STARLINK-1500,LEO_450_800,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45746,2020-038S,STARLINK-1504,LEO_300_450,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45747,2020-038T,STARLINK-1506,LEO_450_800,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45751,2020-038X,STARLINK-1464,LEO_300_450,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45754,2020-038AA,STARLINK-1477,LEO_450_800,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45755,2020-038AB,STARLINK-1478,LEO_300_450,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45759,2020-038AF,STARLINK-1493,LEO_300_450,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45760,2020-038AG,STARLINK-1494,LEO_300_450,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45764,2020-038AL,STARLINK-1502,LEO_300_450,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45772,2020-038AU,STARLINK-1470,LEO_450_800,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45773,2020-038AV,STARLINK-1482,LEO_450_800,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45780,2020-038BC,STARLINK-1496,LEO_300_450,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
45786,2020-038BJ,STARLINK-1513,LEO_450_800,227.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 227.0 kg,SpaceX Starlink v1 uses Hall-effect EP
46027,2020-055A,STARLINK-1522,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
46028,2020-055B,STARLINK-1523,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
46029,2020-055C,STARLINK-1526,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
46032,2020-055F,STARLINK-1555,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
46033,2020-055G,STARLINK-1556,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
46034,2020-055H,STARLINK-1557,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
46035,2020-055J,STARLINK-1558,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
46036,2020-055K,STARLINK-1560,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
46038,2020-055M,STARLINK-1567,LEO_300_450,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
46039,2020-055N,STARLINK-1569,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
46043,2020-055S,STARLINK-1582,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
46045,2020-055U,STARLINK-1591,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
46047,2020-055W,STARLINK-1524,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
46048,2020-055X,STARLINK-1527,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
46051,2020-055AA,STARLINK-1540,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
46052,2020-055AB,STARLINK-1541,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
46053,2020-055AC,STARLINK-1543,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
46054,2020-055AD,STARLINK-1548,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
46055,2020-055AE,STARLINK-1554,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
46058,2020-055AH,STARLINK-1564,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
46059,2020-055AJ,STARLINK-1570,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
46060,2020-055AK,STARLINK-1572,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
46061,2020-055AL,STARLINK-1573,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
46063,2020-055AN,STARLINK-1577,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
46064,2020-055AP,STARLINK-1583,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
46066,2020-055AR,STARLINK-1525,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
46070,2020-055AV,STARLINK-1536,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
46073,2020-055AY,STARLINK-1542,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
46074,2020-055AZ,STARLINK-1549,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
46075,2020-055BA,STARLINK-1551,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
46076,2020-055BB,STARLINK-1552,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
46077,2020-055BC,STARLINK-1559,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
46079,2020-055BE,STARLINK-1566,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
46080,2020-055BF,STARLINK-1568,LEO_300_450,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
46082,2020-055BH,STARLINK-1578,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
46083,2020-055BJ,STARLINK-1579,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
46119,2020-057C,STARLINK-1593,LEO_300_450,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
46127,2020-057L,STARLINK-1621,LEO_300_450,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
46128,2020-057M,STARLINK-1622,LEO_300_450,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
46129,2020-057N,STARLINK-1623,LEO_300_450,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
46130,2020-057P,STARLINK-1624,LEO_300_450,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
46141,2020-057AA,STARLINK-1596,LEO_300_450,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.0_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
